URL,Date,Id,Company,new_url
"http://wayback.archive.org/web/20081208171431/http://www.amg.com:80/
",2008-12-08,832,amg.com,http://web.archive.org/web/20081208171431/http://www.amg.com/
"http://wayback.archive.org/web/20090104024714/http://www.amg.com:80/
",2009-01-04,832,amg.com,http://web.archive.org/web/20090104024714/http://www.amg.com/
"http://wayback.archive.org/web/20090203121244/http://amg.com:80/
",2009-02-03,832,amg.com,http://web.archive.org/web/20090203121244/http://amg.com/
"http://wayback.archive.org/web/20090302125438/http://www.amg.com:80/
",2009-03-02,832,amg.com,http://web.archive.org/web/20090302125438/http://www.amg.com/
"http://wayback.archive.org/web/20090407034715/http://www.amg.com:80/
",2009-04-07,832,amg.com,http://web.archive.org/web/20090407034715/http://www.amg.com/
"http://wayback.archive.org/web/20090504075520/http://www.amg.com:80/
",2009-05-04,832,amg.com,http://web.archive.org/web/20090504075520/http://www.amg.com/
"http://wayback.archive.org/web/20100111140619/http://amg.com:80/
",2010-01-11,832,amg.com,http://web.archive.org/web/20100111140619/http://amg.com/
"http://wayback.archive.org/web/20100301091727/http://www.amg.com:80/
",2010-03-01,832,amg.com,http://web.archive.org/web/20100301091727/http://www.amg.com/
"http://wayback.archive.org/web/20100408020435/http://www.amg.com:80/
",2010-04-08,832,amg.com,http://web.archive.org/web/20100408020435/http://www.amg.com/
"http://wayback.archive.org/web/20100510050848/http://www.amg.com:80/
",2010-05-10,832,amg.com,http://web.archive.org/web/20100510050848/http://www.amg.com/
"http://wayback.archive.org/web/20100611041815/http://www.amg.com:80/
",2010-06-11,832,amg.com,http://web.archive.org/web/20100611041815/http://www.amg.com/
"http://wayback.archive.org/web/20100719082714/http://www.amg.com:80/
",2010-07-19,832,amg.com,http://web.archive.org/web/20100719082714/http://www.amg.com/
"http://wayback.archive.org/web/20100806120440/http://www.amg.com:80/
",2010-08-06,832,amg.com,http://web.archive.org/web/20100806120440/http://www.amg.com/
"http://wayback.archive.org/web/20100907053051/http://www.amg.com:80/
",2010-09-07,832,amg.com,http://web.archive.org/web/20100907053051/http://www.amg.com/
"http://wayback.archive.org/web/20101005060320/http://amg.com/
",2010-10-05,832,amg.com,http://web.archive.org/web/20101010091647/http://www.amg.com/
"http://wayback.archive.org/web/20101110124312/http://amg.com/
",2010-11-10,832,amg.com,http://web.archive.org/web/20101111065107/http://www.amg.com/
"http://wayback.archive.org/web/20101206120843/http://www.amg.com/
",2010-12-06,832,amg.com,http://web.archive.org/web/20101206120843/http://www.amg.com/
"http://wayback.archive.org/web/20110102030938/http://www.amg.com:80/
",2011-01-02,832,amg.com,http://web.archive.org/web/20110102030938/http://www.amg.com/
"http://wayback.archive.org/web/20110202130053/http://www.amg.com/
",2011-02-02,832,amg.com,http://web.archive.org/web/20110202130053/http://www.amg.com/
"http://wayback.archive.org/web/20110312234958/http://www.amg.com:80/
",2011-03-12,832,amg.com,http://web.archive.org/web/20110312234958/http://www.amg.com/
"http://wayback.archive.org/web/20110413052808/http://www.amg.com:80/
",2011-04-13,832,amg.com,http://web.archive.org/web/20110413052808/http://www.amg.com/
"http://wayback.archive.org/web/20110515052101/http://www.amg.com:80/
",2011-05-15,832,amg.com,http://web.archive.org/web/20110515052101/http://www.amg.com/
"http://wayback.archive.org/web/20110613202705/http://www.amg.com:80/
",2011-06-13,832,amg.com,http://web.archive.org/web/20110613202705/http://www.amg.com/
"http://wayback.archive.org/web/20110707133606/http://www.amg.com/
",2011-07-07,832,amg.com,http://web.archive.org/web/20110707133606/http://www.amg.com/
"http://wayback.archive.org/web/20110814041852/http://www.amg.com:80/
",2011-08-14,832,amg.com,http://web.archive.org/web/20110814041852/http://www.amg.com/
"http://wayback.archive.org/web/20110902060658/http://www.amg.com:80/
",2011-09-02,832,amg.com,http://web.archive.org/web/20110902060658/http://www.amg.com/
"http://wayback.archive.org/web/20111003135427/http://www.amg.com:80/
",2011-10-03,832,amg.com,http://web.archive.org/web/20111003135427/http://www.amg.com/
"http://wayback.archive.org/web/20111108065705/http://www.amg.com/
",2011-11-08,832,amg.com,http://web.archive.org/web/20111108065705/http://www.amg.com/
"http://wayback.archive.org/web/20111220225419/http://www.amg.com:80/
",2011-12-20,832,amg.com,http://web.archive.org/web/20111220225419/http://www.amg.com/
"http://wayback.archive.org/web/20120114095504/http://www.amg.com:80/
",2012-01-14,832,amg.com,http://web.archive.org/web/20120114095504/http://www.amg.com/
"http://wayback.archive.org/web/20120206080045/http://www.amg.com/
",2012-02-06,832,amg.com,http://web.archive.org/web/20120206080045/http://www.amg.com/
"http://wayback.archive.org/web/20120309201226/http://www.amg.com:80/
",2012-03-09,832,amg.com,http://web.archive.org/web/20120309201226/http://www.amg.com/
"http://wayback.archive.org/web/20120407171117/http://www.amg.com:80/
",2012-04-07,832,amg.com,http://web.archive.org/web/20120407171117/http://www.amg.com/
"http://wayback.archive.org/web/20120516131959/http://www.amg.com/
",2012-05-16,832,amg.com,http://web.archive.org/web/20120516131959/http://www.amg.com/
"http://wayback.archive.org/web/20120616024542/http://www.amg.com:80/
",2012-06-16,832,amg.com,http://web.archive.org/web/20120616024542/http://www.amg.com/
"http://wayback.archive.org/web/20120705070630/http://www.amg.com:80/
",2012-07-05,832,amg.com,http://web.archive.org/web/20120705070630/http://www.amg.com/
"http://wayback.archive.org/web/20120803015732/http://www.amg.com/
",2012-08-03,832,amg.com,http://web.archive.org/web/20120803015732/http://www.amg.com/
"http://wayback.archive.org/web/20120907112349/http://www.amg.com/
",2012-09-07,832,amg.com,http://web.archive.org/web/20120907112349/http://www.amg.com/
"http://wayback.archive.org/web/20121005142626/http://www.amg.com/
",2012-10-05,832,amg.com,http://web.archive.org/web/20121005142626/http://www.amg.com/
"http://wayback.archive.org/web/20121102195530/http://www.amg.com/
",2012-11-02,832,amg.com,http://web.archive.org/web/20121102195530/http://www.amg.com/
